UBER_TYPE,LATITUDE,LONGITUDE,NEIGHBORHOOD,REQUEST_TIME,WAIT_TIME
uberX,-5.805511400097658,-35.22978350561742,Quintas,2017-10-29 04:09:15.280632,300
UberSELECT,-5.805511400097658,-35.22978350561742,Quintas,2017-10-29 04:09:16.067749,360
uberX,-5.799838758461692,-35.23555003271757,Quintas,2017-10-29 04:09:17.517794,240
UberSELECT,-5.799838758461692,-35.23555003271757,Quintas,2017-10-29 04:09:18.296812,540
uberX,-5.811070349793663,-35.24189650101292,Bom Pastor,2017-10-29 04:09:19.876836,360
UberSELECT,-5.811070349793663,-35.24189650101292,Bom Pastor,2017-10-29 04:09:20.671097,600
uberX,-5.811759699097495,-35.24386795741331,Bom Pastor,2017-10-29 04:09:22.364986,300
UberSELECT,-5.811759699097495,-35.24386795741331,Bom Pastor,2017-10-29 04:09:23.240774,540
uberX,-5.807163383952875,-35.225586700277226,Dix-Sept Rosado,2017-10-29 04:09:24.744498,240
UberSELECT,-5.807163383952875,-35.225586700277226,Dix-Sept Rosado,2017-10-29 04:09:25.486287,300
uberX,-5.807772913598445,-35.222929244762,Dix-Sept Rosado,2017-10-29 04:09:27.054025,180
UberSELECT,-5.807772913598445,-35.222929244762,Dix-Sept Rosado,2017-10-29 04:09:27.790867,180
uberX,-5.817276497875439,-35.23218821439616,Nossa Senhora de Nazaré,2017-10-29 04:09:29.262252,120
UberSELECT,-5.817276497875439,-35.23218821439616,Nossa Senhora de Nazaré,2017-10-29 04:09:30.037315,360
uberX,-5.814318393879618,-35.234280294166894,Nossa Senhora de Nazaré,2017-10-29 04:09:31.534531,180
UberSELECT,-5.814318393879618,-35.234280294166894,Nossa Senhora de Nazaré,2017-10-29 04:09:32.276709,420
uberX,-5.832526382143536,-35.215636994618876,Lagoa Nova,2017-10-29 04:09:33.792207,180
UberSELECT,-5.832526382143536,-35.215636994618876,Lagoa Nova,2017-10-29 04:09:34.559071,240
uberX,-5.821810923709145,-35.22235742920098,Lagoa Nova,2017-10-29 04:09:36.035110,300
UberSELECT,-5.821810923709145,-35.22235742920098,Lagoa Nova,2017-10-29 04:09:36.788327,300
UberSELECT,-5.790589107310511,-35.193381895069784,Mãe Luiza,2017-10-29 04:09:38.312151,600
uberX,-5.796783519272344,-35.1832477671308,Mãe Luiza,2017-10-29 04:09:39.775774,360
UberSELECT,-5.796783519272344,-35.1832477671308,Mãe Luiza,2017-10-29 04:09:40.536843,660
uberX,-5.8275851287434435,-35.20134005368403,Nova Descoberta,2017-10-29 04:09:42.084438,240
UberSELECT,-5.8275851287434435,-35.20134005368403,Nova Descoberta,2017-10-29 04:09:42.895022,300
uberX,-5.822075279963238,-35.19876258523186,Nova Descoberta,2017-10-29 04:09:44.383484,300
UberSELECT,-5.822075279963238,-35.19876258523186,Nova Descoberta,2017-10-29 04:09:45.170695,300
uberX,-5.800078590547203,-35.2014941918748,Tirol,2017-10-29 04:09:46.681261,180
UberSELECT,-5.800078590547203,-35.2014941918748,Tirol,2017-10-29 04:09:47.463104,420
uberX,-5.812796165684712,-35.196383756360305,Tirol,2017-10-29 04:09:48.963032,300
UberSELECT,-5.812796165684712,-35.196383756360305,Tirol,2017-10-29 04:09:49.708613,360
uberX,-5.787653845779707,-35.195775307061155,Petrópolis,2017-10-29 04:09:51.239192,300
UberSELECT,-5.787653845779707,-35.195775307061155,Petrópolis,2017-10-29 04:09:51.985200,480
uberX,-5.783547200521788,-35.19460273181417,Petrópolis,2017-10-29 04:09:53.510415,240
UberSELECT,-5.783547200521788,-35.19460273181417,Petrópolis,2017-10-29 04:09:54.262004,600
uberX,-5.787152909004576,-35.18919435143451,Areia Preta,2017-10-29 04:09:55.753288,300
UberSELECT,-5.787152909004576,-35.18919435143451,Areia Preta,2017-10-29 04:09:56.481279,600
uberX,-5.787019708693178,-35.190547041200304,Areia Preta,2017-10-29 04:09:57.946067,300
UberSELECT,-5.787019708693178,-35.190547041200304,Areia Preta,2017-10-29 04:09:58.703453,540
uberX,-5.833685696492674,-35.233978698317834,Cidade Nova,2017-10-29 04:10:00.205667,180
UberSELECT,-5.833685696492674,-35.233978698317834,Cidade Nova,2017-10-29 04:10:01.009725,360
uberX,-5.837101120055524,-35.24353940739413,Cidade Nova,2017-10-29 04:10:02.504554,360
UberSELECT,-5.837101120055524,-35.24353940739413,Cidade Nova,2017-10-29 04:10:03.275374,540
uberX,-5.821685658656094,-35.239034747648574,Cidade da Esperança,2017-10-29 04:10:04.820125,180
UberSELECT,-5.821685658656094,-35.239034747648574,Cidade da Esperança,2017-10-29 04:10:05.594404,480
uberX,-5.83064151547054,-35.23456598734511,Cidade da Esperança,2017-10-29 04:10:07.083887,180
UberSELECT,-5.83064151547054,-35.23456598734511,Cidade da Esperança,2017-10-29 04:10:08.091826,420
uberX,-5.827659958304447,-35.245877771819984,Felipe Camarão,2017-10-29 04:10:09.592272,360
UberSELECT,-5.827659958304447,-35.245877771819984,Felipe Camarão,2017-10-29 04:10:10.333762,600
uberX,-5.831118283677615,-35.25188662694647,Felipe Camarão,2017-10-29 04:10:11.841889,420
UberSELECT,-5.831118283677615,-35.25188662694647,Felipe Camarão,2017-10-29 04:10:12.624270,660
uberX,-5.818782800089924,-35.27229100605293,Guarapes,2017-10-29 04:10:14.113718,480
UberSELECT,-5.818782800089924,-35.27229100605293,Guarapes,2017-10-29 04:10:14.878722,960
uberX,-5.8463411305101065,-35.27119317208658,Guarapes,2017-10-29 04:10:16.341001,600
uberX,-5.86420388079345,-35.232104954719986,Pitimbu,2017-10-29 04:14:31.923640,240
UberSELECT,-5.86420388079345,-35.232104954719986,Pitimbu,2017-10-29 04:14:32.653874,600
uberX,-5.864993549954604,-35.22749425408636,Pitimbu,2017-10-29 04:14:34.152376,240
UberSELECT,-5.864993549954604,-35.22749425408636,Pitimbu,2017-10-29 04:14:34.954481,540
uberX,-5.858578948801231,-35.261345983030935,Planalto,2017-10-29 04:14:36.451702,540
uberX,-5.8562158840376854,-35.25485331399454,Planalto,2017-10-29 04:14:38.701394,420
uberX,-5.8986066402223045,-35.17482715432668,Ponta Negra,2017-10-29 04:14:40.988573,420
UberSELECT,-5.8986066402223045,-35.17482715432668,Ponta Negra,2017-10-29 04:14:41.729765,900
uberX,-5.88755735167248,-35.17343618436845,Ponta Negra,2017-10-29 04:14:43.247439,300
UberSELECT,-5.88755735167248,-35.17343618436845,Ponta Negra,2017-10-29 04:14:44.012393,900
uberX,-5.861632579212177,-35.211859476514874,Neópolis,2017-10-29 04:14:45.479894,180
UberSELECT,-5.861632579212177,-35.211859476514874,Neópolis,2017-10-29 04:14:46.211624,480
uberX,-5.877565673965191,-35.203772092482865,Neópolis,2017-10-29 04:14:47.694784,120
UberSELECT,-5.877565673965191,-35.203772092482865,Neópolis,2017-10-29 04:14:48.487505,240
uberX,-5.866652600359431,-35.19492314131304,Capim Macio,2017-10-29 04:14:49.969359,120
UberSELECT,-5.866652600359431,-35.19492314131304,Capim Macio,2017-10-29 04:14:50.713238,540
uberX,-5.863472622986595,-35.196000341094624,Capim Macio,2017-10-29 04:14:52.317675,120
UberSELECT,-5.863472622986595,-35.196000341094624,Capim Macio,2017-10-29 04:14:53.066953,600
UberSELECT,-5.739706801564603,-35.25600769838165,Lagoa Azul,2017-10-29 04:14:54.567244,600
uberX,-5.724703069878095,-35.25545475087562,Lagoa Azul,2017-10-29 04:14:56.093536,540
uberX,-5.730148430918988,-35.24032076409174,Pajuçara,2017-10-29 04:14:58.349278,420
uberX,-5.739999263857765,-35.23488364255416,Pajuçara,2017-10-29 04:15:00.728574,420
uberX,-5.8067202617515,-35.212784527380265,Lagoa Seca,2017-10-29 04:15:03.052799,300
UberSELECT,-5.8067202617515,-35.212784527380265,Lagoa Seca,2017-10-29 04:15:03.791635,420
uberX,-5.804959071491904,-35.21220196458464,Lagoa Seca,2017-10-29 04:15:05.271688,300
UberSELECT,-5.804959071491904,-35.21220196458464,Lagoa Seca,2017-10-29 04:15:06.119754,360
uberX,-5.799558366064249,-35.205416296490434,Barro Vermelho,2017-10-29 04:15:07.666496,180
UberSELECT,-5.799558366064249,-35.205416296490434,Barro Vermelho,2017-10-29 04:15:08.768981,360
uberX,-5.798793651881928,-35.20627613218052,Barro Vermelho,2017-10-29 04:15:10.310210,180
UberSELECT,-5.798793651881928,-35.20627613218052,Barro Vermelho,2017-10-29 04:15:11.065927,300
uberX,-5.83990129326629,-35.22425162808803,Candelária,2017-10-29 04:15:12.612608,300
UberSELECT,-5.83990129326629,-35.22425162808803,Candelária,2017-10-29 04:15:13.377902,600
uberX,-5.833865273433335,-35.2149103663832,Candelária,2017-10-29 04:15:14.840539,360
UberSELECT,-5.833865273433335,-35.2149103663832,Candelária,2017-10-29 04:15:15.589772,600
uberX,-5.778830823792678,-35.196154313954175,Praia do Meio,2017-10-29 04:15:17.020017,180
UberSELECT,-5.778830823792678,-35.196154313954175,Praia do Meio,2017-10-29 04:15:17.807005,240
uberX,-5.779890469237812,-35.19783075763407,Praia do Meio,2017-10-29 04:15:19.366371,240
UberSELECT,-5.779890469237812,-35.19783075763407,Praia do Meio,2017-10-29 04:15:20.171718,360
uberX,-5.774714226564082,-35.20044532472935,Rocas,2017-10-29 04:15:21.856565,300
UberSELECT,-5.774714226564082,-35.20044532472935,Rocas,2017-10-29 04:15:22.686421,420
uberX,-5.771688830697902,-35.19838574932731,Rocas,2017-10-29 04:15:24.194074,360
UberSELECT,-5.771688830697902,-35.19838574932731,Rocas,2017-10-29 04:15:24.948894,420
uberX,-5.765429057922773,-35.19866559338291,Santos Reis,2017-10-29 04:15:26.465546,480
UberSELECT,-5.765429057922773,-35.19866559338291,Santos Reis,2017-10-29 04:15:27.224008,540
uberX,-5.760129343362361,-35.194596656060256,Santos Reis,2017-10-29 04:15:28.683180,360
UberSELECT,-5.760129343362361,-35.194596656060256,Santos Reis,2017-10-29 04:15:29.419581,480
uberX,-5.745408584305457,-35.21242982364393,Redinha,2017-10-29 04:15:30.952553,360
UberSELECT,-5.745408584305457,-35.21242982364393,Redinha,2017-10-29 04:15:31.705944,600
uberX,-5.747858949101253,-35.22064911483051,Redinha,2017-10-29 04:15:33.334225,300
uberX,-5.770748931475459,-35.20897816484929,Salinas,2017-10-29 04:15:35.609938,480
UberSELECT,-5.770748931475459,-35.20897816484929,Salinas,2017-10-29 04:15:36.349639,540
uberX,-5.780039817799482,-35.24126629646486,Salinas,2017-10-29 04:15:37.800177,480
UberSELECT,-5.780039817799482,-35.24126629646486,Salinas,2017-10-29 04:15:38.557964,600
uberX,-5.767654038250107,-35.267633471219895,Igapó,2017-10-29 04:15:40.145212,180
UberSELECT,-5.767654038250107,-35.267633471219895,Igapó,2017-10-29 04:15:40.898213,240
uberX,-5.7665611745654655,-35.264268177118815,Igapó,2017-10-29 04:15:42.369043,120
UberSELECT,-5.7665611745654655,-35.264268177118815,Igapó,2017-10-29 04:15:43.131054,240
uberX,-5.737600809170177,-35.282540249502475,Nossa Senhora da Apresentação,2017-10-29 04:15:44.701201,540
UberSELECT,-5.737600809170177,-35.282540249502475,Nossa Senhora da Apresentação,2017-10-29 04:15:45.503730,600
uberX,-5.743436719427213,-35.268055224440666,Nossa Senhora da Apresentação,2017-10-29 04:15:47.387320,360
UberSELECT,-5.743436719427213,-35.268055224440666,Nossa Senhora da Apresentação,2017-10-29 04:15:48.127669,540
uberX,-5.751842783636651,-35.260163907470044,Potengi,2017-10-29 04:15:49.611970,300
UberSELECT,-5.751842783636651,-35.260163907470044,Potengi,2017-10-29 04:15:50.371270,480
uberX,-5.762449713015195,-35.23390149081066,Potengi,2017-10-29 04:15:51.859567,360
UberSELECT,-5.762449713015195,-35.23390149081066,Potengi,2017-10-29 04:15:52.584776,720
uberX,-5.777635550621866,-35.20376010307614,Ribeira,2017-10-29 04:15:54.058329,300
UberSELECT,-5.777635550621866,-35.20376010307614,Ribeira,2017-10-29 04:15:54.819568,360
uberX,-5.780093453702904,-35.209656950193825,Ribeira,2017-10-29 04:15:56.306185,420
UberSELECT,-5.780093453702904,-35.209656950193825,Ribeira,2017-10-29 04:15:57.068089,480
uberX,-5.7828780892939005,-35.211162824175894,Cidade Alta,2017-10-29 04:15:58.550495,420
UberSELECT,-5.7828780892939005,-35.211162824175894,Cidade Alta,2017-10-29 04:15:59.323285,480
uberX,-5.785197961036528,-35.20661993168016,Cidade Alta,2017-10-29 04:16:00.767619,240
UberSELECT,-5.785197961036528,-35.20661993168016,Cidade Alta,2017-10-29 04:16:01.495842,360
uberX,-5.795475599799075,-35.218126244015615,Alecrim,2017-10-29 04:16:02.967079,300
UberSELECT,-5.795475599799075,-35.218126244015615,Alecrim,2017-10-29 04:16:03.794516,480
uberX,-5.794628506522657,-35.22046286517439,Alecrim,2017-10-29 04:16:05.256432,360
UberSELECT,-5.794628506522657,-35.22046286517439,Alecrim,2017-10-29 04:16:06.010871,540
uberX,-5.800843561236046,-35.244837327847286,Nordeste,2017-10-29 04:16:07.526341,360
UberSELECT,-5.800843561236046,-35.244837327847286,Nordeste,2017-10-29 04:16:08.315217,660
uberX,-5.795816167125134,-35.2412070291856,Nordeste,2017-10-29 04:16:09.828240,300
UberSELECT,-5.795816167125134,-35.2412070291856,Nordeste,2017-10-29 04:16:10.596842,540
uberX,-5.802463264555428,-35.23053953584865,Quintas,2017-10-29 04:16:12.094943,240
UberSELECT,-5.802463264555428,-35.23053953584865,Quintas,2017-10-29 04:16:12.878850,480
uberX,-5.796858765840057,-35.23621009804526,Quintas,2017-10-29 04:16:14.361563,360
UberSELECT,-5.796858765840057,-35.23621009804526,Quintas,2017-10-29 04:16:15.095990,900
uberX,-5.8117529471602865,-35.253496331141775,Bom Pastor,2017-10-29 04:16:16.622025,360
UberSELECT,-5.8117529471602865,-35.253496331141775,Bom Pastor,2017-10-29 04:16:17.395734,480
uberX,-5.8078238463980245,-35.238925081859804,Bom Pastor,2017-10-29 04:16:18.855884,240
UberSELECT,-5.8078238463980245,-35.238925081859804,Bom Pastor,2017-10-29 04:16:19.612511,540
uberX,-5.811255891333573,-35.23284245315402,Dix-Sept Rosado,2017-10-29 04:16:21.625509,300
UberSELECT,-5.811255891333573,-35.23284245315402,Dix-Sept Rosado,2017-10-29 04:16:22.354265,540
uberX,-5.810981206774107,-35.23417068104813,Dix-Sept Rosado,2017-10-29 04:16:23.825736,240
UberSELECT,-5.810981206774107,-35.23417068104813,Dix-Sept Rosado,2017-10-29 04:16:24.585712,540
uberX,-5.814145987379818,-35.232608063151154,Nossa Senhora de Nazaré,2017-10-29 04:16:26.106167,300
UberSELECT,-5.814145987379818,-35.232608063151154,Nossa Senhora de Nazaré,2017-10-29 04:16:26.855439,480
uberX,-5.814576608592597,-35.22540775965401,Nossa Senhora de Nazaré,2017-10-29 04:16:28.377834,240
UberSELECT,-5.814576608592597,-35.22540775965401,Nossa Senhora de Nazaré,2017-10-29 04:16:29.149417,600
uberX,-5.8396848385063675,-35.20071083344373,Lagoa Nova,2017-10-29 04:16:30.629554,420
UberSELECT,-5.8396848385063675,-35.20071083344373,Lagoa Nova,2017-10-29 04:16:31.375743,540
uberX,-5.8370646835199045,-35.21052203286557,Lagoa Nova,2017-10-29 04:16:32.851457,300
UberSELECT,-5.8370646835199045,-35.21052203286557,Lagoa Nova,2017-10-29 04:16:33.580685,420
uberX,-5.7938807777060175,-35.183585508827164,Mãe Luiza,2017-10-29 04:16:35.068654,540
uberX,-5.798236266976776,-35.18225306624816,Mãe Luiza,2017-10-29 04:16:37.305250,480
uberX,-5.824567111864801,-35.20031682867216,Nova Descoberta,2017-10-29 04:16:39.637485,120
UberSELECT,-5.824567111864801,-35.20031682867216,Nova Descoberta,2017-10-29 04:16:40.452107,180
uberX,-5.825841741074746,-35.2005327572544,Nova Descoberta,2017-10-29 04:16:42.009839,120
UberSELECT,-5.825841741074746,-35.2005327572544,Nova Descoberta,2017-10-29 04:16:42.831373,240
uberX,-5.8039665365619975,-35.197164190391824,Tirol,2017-10-29 04:16:44.326548,360
UberSELECT,-5.8039665365619975,-35.197164190391824,Tirol,2017-10-29 04:16:45.092180,420
uberX,-5.7969691403833155,-35.19965760947964,Tirol,2017-10-29 04:16:46.532856,120
UberSELECT,-5.7969691403833155,-35.19965760947964,Tirol,2017-10-29 04:16:47.303257,240
uberX,-5.787764806180461,-35.194315218925404,Petrópolis,2017-10-29 04:16:48.790772,240
UberSELECT,-5.787764806180461,-35.194315218925404,Petrópolis,2017-10-29 04:16:49.558821,540
uberX,-5.782284760778232,-35.199039658132556,Petrópolis,2017-10-29 04:16:51.117510,240
uberX,-5.784418700918045,-35.193173678211856,Areia Preta,2017-10-29 04:16:53.495320,300
UberSELECT,-5.784418700918045,-35.193173678211856,Areia Preta,2017-10-29 04:16:54.593103,600
uberX,-5.787857580897313,-35.19015014695076,Areia Preta,2017-10-29 04:16:56.436596,300
uberX,-5.828633086708813,-35.243851998218844,Cidade Nova,2017-10-29 04:16:59.458663,300
UberSELECT,-5.828633086708813,-35.243851998218844,Cidade Nova,2017-10-29 04:17:00.227555,900
uberX,-5.845563628696715,-35.236983411583495,Cidade Nova,2017-10-29 04:17:01.801526,540
UberSELECT,-5.845563628696715,-35.236983411583495,Cidade Nova,2017-10-29 04:17:02.608981,540
uberX,-5.819868977096545,-35.238367612057225,Cidade da Esperança,2017-10-29 04:17:04.114401,240
UberSELECT,-5.819868977096545,-35.238367612057225,Cidade da Esperança,2017-10-29 04:17:04.916488,540
uberX,-5.831999785479167,-35.23353621531753,Cidade da Esperança,2017-10-29 04:17:06.429354,360
UberSELECT,-5.831999785479167,-35.23353621531753,Cidade da Esperança,2017-10-29 04:17:07.180943,600
uberX,-5.832414482656574,-35.26170537432227,Felipe Camarão,2017-10-29 04:17:08.705537,660
uberX,-5.822665632329816,-35.24329099547632,Felipe Camarão,2017-10-29 04:17:10.984386,300
UberSELECT,-5.822665632329816,-35.24329099547632,Felipe Camarão,2017-10-29 04:17:11.748277,840
uberX,-5.8430955707643335,-35.270531767047345,Guarapes,2017-10-29 04:17:13.270488,900
uberX,-5.846856352309918,-35.23880664317441,Pitimbu,2017-10-29 04:21:31.912349,480
UberSELECT,-5.846856352309918,-35.23880664317441,Pitimbu,2017-10-29 04:21:32.672609,1020
uberX,-5.844639911418309,-35.242684009203764,Pitimbu,2017-10-29 04:21:34.177670,540
UberSELECT,-5.844639911418309,-35.242684009203764,Pitimbu,2017-10-29 04:21:34.931967,1200
uberX,-5.859176887116163,-35.25408026976034,Planalto,2017-10-29 04:21:36.488922,420
UberSELECT,-5.859176887116163,-35.25408026976034,Planalto,2017-10-29 04:21:37.284360,660
uberX,-5.8488571958446185,-35.25773925259315,Planalto,2017-10-29 04:21:38.844961,540
UberSELECT,-5.8488571958446185,-35.25773925259315,Planalto,2017-10-29 04:21:39.608781,900
uberX,-5.896671402943826,-35.173062141253986,Ponta Negra,2017-10-29 04:21:41.198398,420
UberSELECT,-5.896671402943826,-35.173062141253986,Ponta Negra,2017-10-29 04:21:41.964527,540
uberX,-5.88705439796124,-35.16610864873773,Ponta Negra,2017-10-29 04:21:43.437617,300
UberSELECT,-5.88705439796124,-35.16610864873773,Ponta Negra,2017-10-29 04:21:44.185706,360
uberX,-5.876709563015557,-35.204525120811056,Neópolis,2017-10-29 04:21:45.725972,240
UberSELECT,-5.876709563015557,-35.204525120811056,Neópolis,2017-10-29 04:21:46.459754,360
uberX,-5.868497552167573,-35.209303750544926,Neópolis,2017-10-29 04:21:47.949521,120
UberSELECT,-5.868497552167573,-35.209303750544926,Neópolis,2017-10-29 04:21:48.716660,480
uberX,-5.858917642451164,-35.197569459384056,Capim Macio,2017-10-29 04:21:50.190262,180
UberSELECT,-5.858917642451164,-35.197569459384056,Capim Macio,2017-10-29 04:21:50.923209,480
uberX,-5.865494513496946,-35.192265448227204,Capim Macio,2017-10-29 04:21:52.405292,300
UberSELECT,-5.865494513496946,-35.192265448227204,Capim Macio,2017-10-29 04:21:53.155755,480
uberX,-5.716445014890028,-35.255592043563375,Lagoa Azul,2017-10-29 04:21:54.663062,480
UberSELECT,-5.716445014890028,-35.255592043563375,Lagoa Azul,2017-10-29 04:21:55.485812,780
uberX,-5.733940279703813,-35.26059520983759,Lagoa Azul,2017-10-29 04:21:56.966963,300
UberSELECT,-5.733940279703813,-35.26059520983759,Lagoa Azul,2017-10-29 04:21:57.812641,600
uberX,-5.746610859745366,-35.22735407584002,Pajuçara,2017-10-29 04:21:59.328313,480
uberX,-5.744418077817722,-35.216051558929685,Pajuçara,2017-10-29 04:22:01.511697,540
uberX,-5.809052235960268,-35.213667881478884,Lagoa Seca,2017-10-29 04:22:03.768934,360
UberSELECT,-5.809052235960268,-35.213667881478884,Lagoa Seca,2017-10-29 04:22:04.513879,420
uberX,-5.809615194440578,-35.211535326963705,Lagoa Seca,2017-10-29 04:22:06.015526,360
UberSELECT,-5.809615194440578,-35.211535326963705,Lagoa Seca,2017-10-29 04:22:06.752498,480
uberX,-5.804797883102815,-35.206715833436775,Barro Vermelho,2017-10-29 04:22:08.229094,420
UberSELECT,-5.804797883102815,-35.206715833436775,Barro Vermelho,2017-10-29 04:22:08.997196,480
uberX,-5.800186953915859,-35.20489834433471,Barro Vermelho,2017-10-29 04:22:10.459873,420
UberSELECT,-5.800186953915859,-35.20489834433471,Barro Vermelho,2017-10-29 04:22:11.207650,480
uberX,-5.836368006840836,-35.23066503662487,Candelária,2017-10-29 04:22:13.246031,300
UberSELECT,-5.836368006840836,-35.23066503662487,Candelária,2017-10-29 04:22:13.986528,540
uberX,-5.842512542557204,-35.22738032673023,Candelária,2017-10-29 04:22:15.481060,360
UberSELECT,-5.842512542557204,-35.22738032673023,Candelária,2017-10-29 04:22:16.237636,420
uberX,-5.779059778034196,-35.19554683127919,Praia do Meio,2017-10-29 04:22:17.743844,480
UberSELECT,-5.779059778034196,-35.19554683127919,Praia do Meio,2017-10-29 04:22:18.514027,360
uberX,-5.781462687582889,-35.19459152286241,Praia do Meio,2017-10-29 04:22:19.958921,540
UberSELECT,-5.781462687582889,-35.19459152286241,Praia do Meio,2017-10-29 04:22:20.711506,420
uberX,-5.77898917930264,-35.19974968228898,Rocas,2017-10-29 04:22:22.192722,420
UberSELECT,-5.77898917930264,-35.19974968228898,Rocas,2017-10-29 04:22:22.969023,480
uberX,-5.771644265474534,-35.19930654322421,Rocas,2017-10-29 04:22:24.927634,540
UberSELECT,-5.771644265474534,-35.19930654322421,Rocas,2017-10-29 04:22:25.682748,480
uberX,-5.7648927291377685,-35.20319266951882,Santos Reis,2017-10-29 04:22:27.310929,600
UberSELECT,-5.7648927291377685,-35.20319266951882,Santos Reis,2017-10-29 04:22:28.089473,420
uberX,-5.761349650016735,-35.19831680862765,Santos Reis,2017-10-29 04:22:29.554750,960
uberX,-5.745569835152841,-35.223843367207195,Redinha,2017-10-29 04:22:31.823348,480
UberSELECT,-5.745569835152841,-35.223843367207195,Redinha,2017-10-29 04:22:32.584123,660
uberX,-5.751395973947336,-35.22764541252226,Redinha,2017-10-29 04:22:34.039315,540
UberSELECT,-5.751395973947336,-35.22764541252226,Redinha,2017-10-29 04:22:34.802630,660
uberX,-5.777229777115498,-35.242720188579014,Salinas,2017-10-29 04:22:36.326330,360
UberSELECT,-5.777229777115498,-35.242720188579014,Salinas,2017-10-29 04:22:37.074390,420
uberX,-5.767858902923442,-35.233149639977874,Salinas,2017-10-29 04:22:38.586186,600
UberSELECT,-5.767858902923442,-35.233149639977874,Salinas,2017-10-29 04:22:39.313930,660
uberX,-5.76321760301945,-35.27210837629544,Igapó,2017-10-29 04:22:40.797154,240
UberSELECT,-5.76321760301945,-35.27210837629544,Igapó,2017-10-29 04:22:41.894751,720
uberX,-5.771018391044363,-35.2562142991979,Igapó,2017-10-29 04:22:43.351655,180
UberSELECT,-5.771018391044363,-35.2562142991979,Igapó,2017-10-29 04:22:44.178221,240
uberX,-5.748286727555962,-35.281986573445685,Nossa Senhora da Apresentação,2017-10-29 04:22:45.661414,420
UberSELECT,-5.748286727555962,-35.281986573445685,Nossa Senhora da Apresentação,2017-10-29 04:22:46.455723,600
uberX,-5.741244585306927,-35.27304289462013,Nossa Senhora da Apresentação,2017-10-29 04:22:47.938777,180
UberSELECT,-5.741244585306927,-35.27304289462013,Nossa Senhora da Apresentação,2017-10-29 04:22:48.698514,360
uberX,-5.767175623207712,-35.237250262879265,Potengi,2017-10-29 04:22:50.187777,600
UberSELECT,-5.767175623207712,-35.237250262879265,Potengi,2017-10-29 04:22:51.307105,600
uberX,-5.760015211807389,-35.23795636186655,Potengi,2017-10-29 04:22:58.349514,540
UberSELECT,-5.760015211807389,-35.23795636186655,Potengi,2017-10-29 04:22:59.441682,660
uberX,-5.771371017449672,-35.204953227583324,Ribeira,2017-10-29 04:23:01.276836,480
UberSELECT,-5.771371017449672,-35.204953227583324,Ribeira,2017-10-29 04:23:02.020822,420
uberX,-5.776509660747955,-35.2057678221494,Ribeira,2017-10-29 04:23:03.497209,300
UberSELECT,-5.776509660747955,-35.2057678221494,Ribeira,2017-10-29 04:23:04.280654,120
uberX,-5.7909690008263155,-35.20802527559438,Cidade Alta,2017-10-29 04:23:05.886441,300
UberSELECT,-5.7909690008263155,-35.20802527559438,Cidade Alta,2017-10-29 04:23:06.681103,300
uberX,-5.786288634147148,-35.207406763119586,Cidade Alta,2017-10-29 04:23:08.179017,240
UberSELECT,-5.786288634147148,-35.207406763119586,Cidade Alta,2017-10-29 04:23:09.079297,300
uberX,-5.797332179668342,-35.21619384586534,Alecrim,2017-10-29 04:23:10.637470,300
UberSELECT,-5.797332179668342,-35.21619384586534,Alecrim,2017-10-29 04:23:11.449032,420
uberX,-5.796374645651652,-35.22312621499184,Alecrim,2017-10-29 04:23:12.937650,240
UberSELECT,-5.796374645651652,-35.22312621499184,Alecrim,2017-10-29 04:23:13.664609,360
uberX,-5.786844649013602,-35.24867663397662,Nordeste,2017-10-29 04:23:15.132950,420
UberSELECT,-5.786844649013602,-35.24867663397662,Nordeste,2017-10-29 04:23:15.908705,360
uberX,-5.803975099252075,-35.23900909176996,Nordeste,2017-10-29 04:23:17.389165,240
UberSELECT,-5.803975099252075,-35.23900909176996,Nordeste,2017-10-29 04:23:18.136744,600
uberX,-5.793166556810629,-35.22759281137613,Quintas,2017-10-29 04:23:19.624569,360
UberSELECT,-5.793166556810629,-35.22759281137613,Quintas,2017-10-29 04:23:20.360937,540
UberSELECT,-5.804583051982602,-35.235446825709104,Quintas,2017-10-29 04:23:22.174345,600
uberX,-5.809618992135006,-35.24970356686167,Bom Pastor,2017-10-29 04:23:23.786123,360
UberSELECT,-5.809618992135006,-35.24970356686167,Bom Pastor,2017-10-29 04:23:24.551165,600
uberX,-5.816699297416278,-35.23964548764363,Bom Pastor,2017-10-29 04:23:26.082714,120
UberSELECT,-5.816699297416278,-35.23964548764363,Bom Pastor,2017-10-29 04:23:26.852679,720
uberX,-5.810774128532845,-35.23395666643262,Dix-Sept Rosado,2017-10-29 04:23:28.413859,300
UberSELECT,-5.810774128532845,-35.23395666643262,Dix-Sept Rosado,2017-10-29 04:23:29.172404,540
uberX,-5.809715805300192,-35.222512468888056,Dix-Sept Rosado,2017-10-29 04:23:30.681272,300
UberSELECT,-5.809715805300192,-35.222512468888056,Dix-Sept Rosado,2017-10-29 04:23:31.421040,420
uberX,-5.816669215829797,-35.23768053096096,Nossa Senhora de Nazaré,2017-10-29 04:23:33.156301,180
UberSELECT,-5.816669215829797,-35.23768053096096,Nossa Senhora de Nazaré,2017-10-29 04:23:33.916273,480
uberX,-5.814493681768646,-35.2261429781019,Nossa Senhora de Nazaré,2017-10-29 04:23:35.405375,240
UberSELECT,-5.814493681768646,-35.2261429781019,Nossa Senhora de Nazaré,2017-10-29 04:23:36.153097,420
