UBER_TYPE,LATITUDE,LONGITUDE,NEIGHBORHOOD,REQUEST_TIME,WAIT_TIME
UberSELECT,-5.7180772556239665,-35.26524012461753,Lagoa Azul,2017-11-03 07:53:23.241883,900
uberX,-5.709980851185695,-35.26724280260899,Lagoa Azul,2017-11-03 07:53:24.710883,300
UberSELECT,-5.709980851185695,-35.26724280260899,Lagoa Azul,2017-11-03 07:53:25.457251,900
uberX,-5.7449238202996105,-35.24137052094992,Pajuçara,2017-11-03 07:53:27.496027,120
UberSELECT,-5.7449238202996105,-35.24137052094992,Pajuçara,2017-11-03 07:53:28.263621,840
uberX,-5.7501085335156805,-35.233302443815546,Pajuçara,2017-11-03 07:53:29.763167,300
UberSELECT,-5.7501085335156805,-35.233302443815546,Pajuçara,2017-11-03 07:53:30.560049,780
uberX,-5.806229878428708,-35.20714006324849,Lagoa Seca,2017-11-03 07:53:32.966269,180
UberSELECT,-5.806229878428708,-35.20714006324849,Lagoa Seca,2017-11-03 07:53:33.747907,240
uberX,-5.804508708760507,-35.21282032298871,Lagoa Seca,2017-11-03 07:53:35.233716,120
UberSELECT,-5.804508708760507,-35.21282032298871,Lagoa Seca,2017-11-03 07:53:36.096901,120
uberX,-5.79384792617535,-35.212641469200975,Barro Vermelho,2017-11-03 07:53:38.142607,180
UberSELECT,-5.79384792617535,-35.212641469200975,Barro Vermelho,2017-11-03 07:53:38.860464,360
uberX,-5.797335979317162,-35.211764621332684,Barro Vermelho,2017-11-03 07:53:40.385219,120
UberSELECT,-5.797335979317162,-35.211764621332684,Barro Vermelho,2017-11-03 07:53:41.163654,240
uberX,-5.8441324449053775,-35.21748644567424,Candelária,2017-11-03 07:53:43.482168,240
UberSELECT,-5.8441324449053775,-35.21748644567424,Candelária,2017-11-03 07:53:44.350528,240
uberX,-5.8592542017721,-35.21770807008674,Candelária,2017-11-03 07:53:45.908879,300
UberSELECT,-5.8592542017721,-35.21770807008674,Candelária,2017-11-03 07:53:46.656326,360
uberX,-5.779974926853441,-35.19666955540962,Praia do Meio,2017-11-03 07:53:49.088745,240
UberSELECT,-5.779974926853441,-35.19666955540962,Praia do Meio,2017-11-03 07:53:49.861585,420
uberX,-5.782509930691201,-35.19406067291679,Praia do Meio,2017-11-03 07:53:51.397089,180
UberSELECT,-5.782509930691201,-35.19406067291679,Praia do Meio,2017-11-03 07:53:52.152280,360
uberX,-5.779396202606405,-35.19861643189198,Rocas,2017-11-03 07:53:54.841769,240
UberSELECT,-5.779396202606405,-35.19861643189198,Rocas,2017-11-03 07:53:55.595641,360
uberX,-5.774091935527815,-35.19859717138385,Rocas,2017-11-03 07:53:57.039602,300
UberSELECT,-5.774091935527815,-35.19859717138385,Rocas,2017-11-03 07:53:58.629237,420
uberX,-5.763955117324512,-35.19677494644798,Santos Reis,2017-11-03 07:54:01.136575,300
UberSELECT,-5.763955117324512,-35.19677494644798,Santos Reis,2017-11-03 07:54:01.880394,540
uberX,-5.756717726866667,-35.1988924501329,Santos Reis,2017-11-03 07:54:03.423252,300
UberSELECT,-5.756717726866667,-35.1988924501329,Santos Reis,2017-11-03 07:54:04.153580,660
uberX,-5.755793854797039,-35.2234088747038,Redinha,2017-11-03 07:54:06.582160,480
UberSELECT,-5.755793854797039,-35.2234088747038,Redinha,2017-11-03 07:54:07.345032,840
uberX,-5.7508798054488075,-35.20639710972472,Redinha,2017-11-03 07:54:08.794975,300
uberX,-5.76614180316898,-35.236869251174355,Salinas,2017-11-03 07:54:16.854624,540
uberX,-5.775484979751186,-35.24726268369118,Salinas,2017-11-03 07:54:19.175253,240
UberSELECT,-5.775484979751186,-35.24726268369118,Salinas,2017-11-03 07:54:19.932530,1200
uberX,-5.769113762543766,-35.25625609900804,Igapó,2017-11-03 07:54:22.238902,120
UberSELECT,-5.769113762543766,-35.25625609900804,Igapó,2017-11-03 07:54:22.993498,480
uberX,-5.7659009920719235,-35.264746564572874,Igapó,2017-11-03 07:54:24.591928,180
UberSELECT,-5.7659009920719235,-35.264746564572874,Igapó,2017-11-03 07:54:25.364132,360
uberX,-5.757429376581775,-35.276347611147834,Nossa Senhora da Apresentação,2017-11-03 07:54:28.227570,240
UberSELECT,-5.757429376581775,-35.276347611147834,Nossa Senhora da Apresentação,2017-11-03 07:54:29.002481,240
uberX,-5.749337734894904,-35.279312410871285,Nossa Senhora da Apresentação,2017-11-03 07:54:30.464093,360
UberSELECT,-5.749337734894904,-35.279312410871285,Nossa Senhora da Apresentação,2017-11-03 07:54:31.222887,420
uberX,-5.76395452101714,-35.2543676937485,Potengi,2017-11-03 07:54:33.971529,180
UberSELECT,-5.76395452101714,-35.2543676937485,Potengi,2017-11-03 07:54:34.726383,600
uberX,-5.745417619061905,-35.25422109259164,Potengi,2017-11-03 07:54:36.548235,360
UberSELECT,-5.745417619061905,-35.25422109259164,Potengi,2017-11-03 07:54:37.295683,660
uberX,-5.77833575805191,-35.208582962504885,Ribeira,2017-11-03 07:54:40.257594,300
UberSELECT,-5.77833575805191,-35.208582962504885,Ribeira,2017-11-03 07:54:41.011624,420
uberX,-5.781113446752547,-35.20771382254331,Ribeira,2017-11-03 07:54:42.493331,300
UberSELECT,-5.781113446752547,-35.20771382254331,Ribeira,2017-11-03 07:54:43.324254,360
uberX,-5.782162400710338,-35.21213417158948,Cidade Alta,2017-11-03 07:54:46.247263,360
UberSELECT,-5.782162400710338,-35.21213417158948,Cidade Alta,2017-11-03 07:54:47.078135,360
uberX,-5.7865558227548215,-35.211326075743564,Cidade Alta,2017-11-03 07:54:48.576931,240
UberSELECT,-5.7865558227548215,-35.211326075743564,Cidade Alta,2017-11-03 07:54:49.318718,300
uberX,-5.806183835741074,-35.21937202569307,Alecrim,2017-11-03 07:54:52.093662,180
UberSELECT,-5.806183835741074,-35.21937202569307,Alecrim,2017-11-03 07:54:52.856314,300
uberX,-5.796826699465666,-35.218092739522305,Alecrim,2017-11-03 07:54:54.341397,120
UberSELECT,-5.796826699465666,-35.218092739522305,Alecrim,2017-11-03 07:54:55.074597,180
uberX,-5.796479242683529,-35.23822044057754,Nordeste,2017-11-03 07:54:58.718898,240
UberSELECT,-5.796479242683529,-35.23822044057754,Nordeste,2017-11-03 07:54:59.447346,420
uberX,-5.785755997261513,-35.242975523114815,Nordeste,2017-11-03 07:55:00.990886,240
UberSELECT,-5.785755997261513,-35.242975523114815,Nordeste,2017-11-03 07:55:01.798092,540
uberX,-5.799232494799067,-35.23381001500835,Quintas,2017-11-03 07:55:04.315370,300
UberSELECT,-5.799232494799067,-35.23381001500835,Quintas,2017-11-03 07:55:05.052395,360
uberX,-5.800567805594141,-35.237511375916924,Quintas,2017-11-03 07:55:06.552498,240
UberSELECT,-5.800567805594141,-35.237511375916924,Quintas,2017-11-03 07:55:07.276001,420
uberX,-5.806396222602222,-35.23837034214549,Bom Pastor,2017-11-03 07:55:10.005290,180
UberSELECT,-5.806396222602222,-35.23837034214549,Bom Pastor,2017-11-03 07:55:10.774478,420
uberX,-5.81368514894751,-35.24690530068403,Bom Pastor,2017-11-03 07:55:12.246195,240
UberSELECT,-5.81368514894751,-35.24690530068403,Bom Pastor,2017-11-03 07:55:12.999563,480
uberX,-5.808180725193437,-35.22486049440788,Dix-Sept Rosado,2017-11-03 07:55:15.432719,240
UberSELECT,-5.808180725193437,-35.22486049440788,Dix-Sept Rosado,2017-11-03 07:55:16.193265,300
uberX,-5.8085547593229485,-35.22194349853582,Dix-Sept Rosado,2017-11-03 07:55:17.899483,300
UberSELECT,-5.8085547593229485,-35.22194349853582,Dix-Sept Rosado,2017-11-03 07:55:18.645671,360
uberX,-5.8156412844544,-35.22602809592822,Nossa Senhora de Nazaré,2017-11-03 07:55:21.711512,240
UberSELECT,-5.8156412844544,-35.22602809592822,Nossa Senhora de Nazaré,2017-11-03 07:55:22.470721,360
uberX,-5.817756264203785,-35.22567979946335,Nossa Senhora de Nazaré,2017-11-03 07:55:24.027238,240
UberSELECT,-5.817756264203785,-35.22567979946335,Nossa Senhora de Nazaré,2017-11-03 07:55:24.760549,300
uberX,-5.824197452152646,-35.20793376923442,Lagoa Nova,2017-11-03 07:55:27.295354,180
UberSELECT,-5.824197452152646,-35.20793376923442,Lagoa Nova,2017-11-03 07:55:28.035396,180
uberX,-5.819365385505621,-35.20174321633566,Lagoa Nova,2017-11-03 07:55:29.498057,180
UberSELECT,-5.819365385505621,-35.20174321633566,Lagoa Nova,2017-11-03 07:55:30.248731,180
uberX,-5.798758924353748,-35.18208693331243,Mãe Luiza,2017-11-03 07:55:33.147511,480
UberSELECT,-5.798758924353748,-35.18208693331243,Mãe Luiza,2017-11-03 07:55:33.879763,780
uberX,-5.795090132862804,-35.18582717822634,Mãe Luiza,2017-11-03 07:55:35.473462,360
UberSELECT,-5.795090132862804,-35.18582717822634,Mãe Luiza,2017-11-03 07:55:36.389498,540
uberX,-5.822981770334213,-35.198762974069176,Nova Descoberta,2017-11-03 07:55:38.867705,180
UberSELECT,-5.822981770334213,-35.198762974069176,Nova Descoberta,2017-11-03 07:55:39.639907,180
uberX,-5.829855529636704,-35.20034293240269,Nova Descoberta,2017-11-03 07:55:41.126185,120
UberSELECT,-5.829855529636704,-35.20034293240269,Nova Descoberta,2017-11-03 07:55:41.863636,300
uberX,-5.811273970426334,-35.20630028242292,Tirol,2017-11-03 07:55:44.661760,120
UberSELECT,-5.811273970426334,-35.20630028242292,Tirol,2017-11-03 07:55:45.415634,240
uberX,-5.796693102181935,-35.205305999562455,Tirol,2017-11-03 07:55:46.986738,120
UberSELECT,-5.796693102181935,-35.205305999562455,Tirol,2017-11-03 07:55:47.751579,120
uberX,-5.786871013434028,-35.19954336109558,Petrópolis,2017-11-03 07:55:50.261079,120
UberSELECT,-5.786871013434028,-35.19954336109558,Petrópolis,2017-11-03 07:55:51.024824,180
uberX,-5.7848086915874495,-35.20007850998776,Petrópolis,2017-11-03 07:55:52.510755,120
UberSELECT,-5.7848086915874495,-35.20007850998776,Petrópolis,2017-11-03 07:55:53.248136,180
uberX,-5.784044545376307,-35.19092522124137,Areia Preta,2017-11-03 07:55:55.687065,240
UberSELECT,-5.784044545376307,-35.19092522124137,Areia Preta,2017-11-03 07:55:56.433951,240
uberX,-5.788831134532408,-35.18893450763701,Areia Preta,2017-11-03 07:55:57.920177,240
UberSELECT,-5.788831134532408,-35.18893450763701,Areia Preta,2017-11-03 07:55:58.739482,240
uberX,-5.841856656683947,-35.233649157917746,Cidade Nova,2017-11-03 07:56:00.841677,360
UberSELECT,-5.841856656683947,-35.233649157917746,Cidade Nova,2017-11-03 07:56:01.602986,360
uberX,-5.843182641644959,-35.24036837876369,Cidade Nova,2017-11-03 07:56:03.148882,540
uberX,-5.8261008984877884,-35.238518211281146,Cidade da Esperança,2017-11-03 07:56:06.106748,300
UberSELECT,-5.8261008984877884,-35.238518211281146,Cidade da Esperança,2017-11-03 07:56:06.848837,300
uberX,-5.8300689952686024,-35.2354289753094,Cidade da Esperança,2017-11-03 07:56:08.342633,180
UberSELECT,-5.8300689952686024,-35.2354289753094,Cidade da Esperança,2017-11-03 07:56:09.093676,180
uberX,-5.816579569844387,-35.24636046906897,Felipe Camarão,2017-11-03 07:56:13.404107,300
UberSELECT,-5.816579569844387,-35.24636046906897,Felipe Camarão,2017-11-03 07:56:14.153862,360
uberX,-5.819529858400339,-35.24531610913332,Felipe Camarão,2017-11-03 07:56:15.667901,240
UberSELECT,-5.819529858400339,-35.24531610913332,Felipe Camarão,2017-11-03 07:56:16.432394,360
uberX,-5.844077232267722,-35.27865610628564,Guarapes,2017-11-03 07:56:18.460169,840
uberX,-5.820796006236429,-35.27722027803422,Guarapes,2017-11-03 07:56:20.718184,420
UberSELECT,-5.820796006236429,-35.27722027803422,Guarapes,2017-11-03 07:56:21.441840,480
uberX,-5.860449358706407,-35.22484368309415,Pitimbu,2017-11-03 07:59:55.969704,360
UberSELECT,-5.860449358706407,-35.22484368309415,Pitimbu,2017-11-03 07:59:56.738982,420
uberX,-5.875137690842545,-35.22938873583036,Pitimbu,2017-11-03 07:59:58.390649,300
UberSELECT,-5.875137690842545,-35.22938873583036,Pitimbu,2017-11-03 07:59:59.132530,540
uberX,-5.859119245199984,-35.25419934757423,Planalto,2017-11-03 08:00:06.380860,180
uberX,-5.841760308449241,-35.247089017689596,Planalto,2017-11-03 08:00:08.629104,480
UberSELECT,-5.841760308449241,-35.247089017689596,Planalto,2017-11-03 08:00:09.880109,540
uberX,-5.878184944633428,-35.18980648335388,Ponta Negra,2017-11-03 08:00:22.296025,480
UberSELECT,-5.878184944633428,-35.18980648335388,Ponta Negra,2017-11-03 08:00:23.083598,660
uberX,-5.8701641897349734,-35.18322224624718,Ponta Negra,2017-11-03 08:00:24.541226,300
UberSELECT,-5.8701641897349734,-35.18322224624718,Ponta Negra,2017-11-03 08:00:25.430488,420
uberX,-5.862049744830488,-35.20697211726187,Neópolis,2017-11-03 08:00:27.773609,180
UberSELECT,-5.862049744830488,-35.20697211726187,Neópolis,2017-11-03 08:00:28.504471,300
uberX,-5.872239303241522,-35.20488937809176,Neópolis,2017-11-03 08:00:30.928876,120
UberSELECT,-5.872239303241522,-35.20488937809176,Neópolis,2017-11-03 08:00:31.726317,360
uberX,-5.853364054231338,-35.20920356249278,Capim Macio,2017-11-03 08:00:34.731932,180
UberSELECT,-5.853364054231338,-35.20920356249278,Capim Macio,2017-11-03 08:00:35.512070,360
uberX,-5.8613005594909495,-35.19526002656792,Capim Macio,2017-11-03 08:00:36.988932,120
UberSELECT,-5.8613005594909495,-35.19526002656792,Capim Macio,2017-11-03 08:00:37.762325,240
uberX,-5.722161868846836,-35.2339797163746,Lagoa Azul,2017-11-03 08:00:45.675426,540
uberX,-5.730911755490132,-35.265094742139055,Lagoa Azul,2017-11-03 08:00:49.263357,360
uberX,-5.7321899688372175,-35.22804333489279,Pajuçara,2017-11-03 08:00:57.772036,420
uberX,-5.7264829469639835,-35.228928309843546,Pajuçara,2017-11-03 08:01:01.502641,540
uberX,-5.810103114850695,-35.21027391727396,Lagoa Seca,2017-11-03 08:01:04.733212,120
UberSELECT,-5.810103114850695,-35.21027391727396,Lagoa Seca,2017-11-03 08:01:05.901950,240
uberX,-5.80884342581241,-35.21255107801076,Lagoa Seca,2017-11-03 08:01:08.792614,180
UberSELECT,-5.80884342581241,-35.21255107801076,Lagoa Seca,2017-11-03 08:01:09.613157,360
uberX,-5.802457343807583,-35.20799310279193,Barro Vermelho,2017-11-03 08:01:12.137150,120
UberSELECT,-5.802457343807583,-35.20799310279193,Barro Vermelho,2017-11-03 08:01:12.880935,180
uberX,-5.802466580146101,-35.2070591023062,Barro Vermelho,2017-11-03 08:01:14.577596,120
UberSELECT,-5.802466580146101,-35.2070591023062,Barro Vermelho,2017-11-03 08:01:15.356970,120
uberX,-5.848773729855807,-35.22569870478611,Candelária,2017-11-03 08:01:18.209857,180
UberSELECT,-5.848773729855807,-35.22569870478611,Candelária,2017-11-03 08:01:18.971183,360
uberX,-5.838647619987579,-35.21508029893592,Candelária,2017-11-03 08:01:20.524853,120
UberSELECT,-5.838647619987579,-35.21508029893592,Candelária,2017-11-03 08:01:21.356869,120
uberX,-5.775627640440356,-35.19662303379347,Praia do Meio,2017-11-03 08:01:24.114336,240
UberSELECT,-5.775627640440356,-35.19662303379347,Praia do Meio,2017-11-03 08:01:24.858631,360
uberX,-5.778556585079165,-35.19564555416407,Praia do Meio,2017-11-03 08:01:31.427610,240
UberSELECT,-5.778556585079165,-35.19564555416407,Praia do Meio,2017-11-03 08:01:32.243763,300
uberX,-5.771760870739678,-35.20192055435248,Rocas,2017-11-03 08:01:35.136099,240
UberSELECT,-5.771760870739678,-35.20192055435248,Rocas,2017-11-03 08:01:35.879894,420
uberX,-5.771863361766357,-35.20290576444576,Rocas,2017-11-03 08:01:37.399955,120
UberSELECT,-5.771863361766357,-35.20290576444576,Rocas,2017-11-03 08:01:38.199836,420
uberX,-5.754674346667258,-35.19685847024723,Santos Reis,2017-11-03 08:01:40.779056,480
UberSELECT,-5.754674346667258,-35.19685847024723,Santos Reis,2017-11-03 08:01:41.584157,420
uberX,-5.767356822909232,-35.20731991184882,Santos Reis,2017-11-03 08:01:43.063731,180
UberSELECT,-5.767356822909232,-35.20731991184882,Santos Reis,2017-11-03 08:01:43.816899,480
uberX,-5.75431733489229,-35.22451659612515,Redinha,2017-11-03 08:01:51.907396,420
UberSELECT,-5.75431733489229,-35.22451659612515,Redinha,2017-11-03 08:01:52.675361,1080
uberX,-5.751255059008899,-35.225715159577135,Redinha,2017-11-03 08:01:59.265624,420
UberSELECT,-5.751255059008899,-35.225715159577135,Redinha,2017-11-03 08:02:00.004030,1080
uberX,-5.766064415892091,-35.24930312508866,Salinas,2017-11-03 08:02:08.108956,240
UberSELECT,-5.766064415892091,-35.24930312508866,Salinas,2017-11-03 08:02:08.861790,600
uberX,-5.7673572248778475,-35.23285229331765,Salinas,2017-11-03 08:02:10.365054,540
UberSELECT,-5.7673572248778475,-35.23285229331765,Salinas,2017-11-03 08:02:11.285962,1080
uberX,-5.764641705439686,-35.27446363477651,Igapó,2017-11-03 08:02:18.656825,180
UberSELECT,-5.764641705439686,-35.27446363477651,Igapó,2017-11-03 08:02:19.399371,300
uberX,-5.770167904902833,-35.25888345173965,Igapó,2017-11-03 08:02:20.918881,300
UberSELECT,-5.770167904902833,-35.25888345173965,Igapó,2017-11-03 08:02:21.675608,480
uberX,-5.753422573899616,-35.27757229453874,Nossa Senhora da Apresentação,2017-11-03 08:02:23.785825,180
UberSELECT,-5.753422573899616,-35.27757229453874,Nossa Senhora da Apresentação,2017-11-03 08:02:24.536674,360
uberX,-5.74694709795397,-35.280742946070795,Nossa Senhora da Apresentação,2017-11-03 08:02:26.016320,360
UberSELECT,-5.74694709795397,-35.280742946070795,Nossa Senhora da Apresentação,2017-11-03 08:02:27.801512,480
uberX,-5.755682522416509,-35.24667643847089,Potengi,2017-11-03 08:02:29.803573,180
UberSELECT,-5.755682522416509,-35.24667643847089,Potengi,2017-11-03 08:02:30.540385,600
uberX,-5.751724840990985,-35.238770446384954,Potengi,2017-11-03 08:02:32.483314,480
UberSELECT,-5.751724840990985,-35.238770446384954,Potengi,2017-11-03 08:02:33.397817,1020
uberX,-5.780630713642472,-35.20939746710309,Ribeira,2017-11-03 08:02:35.477402,300
UberSELECT,-5.780630713642472,-35.20939746710309,Ribeira,2017-11-03 08:02:36.207485,420
uberX,-5.778203212678048,-35.208523547861105,Ribeira,2017-11-03 08:02:37.712952,240
UberSELECT,-5.778203212678048,-35.208523547861105,Ribeira,2017-11-03 08:02:38.471618,420
uberX,-5.791125092824678,-35.2079141540252,Cidade Alta,2017-11-03 08:02:40.538125,120
UberSELECT,-5.791125092824678,-35.2079141540252,Cidade Alta,2017-11-03 08:02:41.269553,240
uberX,-5.787309068525193,-35.207400785209,Cidade Alta,2017-11-03 08:02:43.188856,120
UberSELECT,-5.787309068525193,-35.207400785209,Cidade Alta,2017-11-03 08:02:43.913217,120
uberX,-5.789873142455228,-35.22233989637049,Alecrim,2017-11-03 08:02:51.627649,180
UberSELECT,-5.789873142455228,-35.22233989637049,Alecrim,2017-11-03 08:02:52.421268,540
uberX,-5.795847573017982,-35.22415374899235,Alecrim,2017-11-03 08:02:54.884910,240
UberSELECT,-5.795847573017982,-35.22415374899235,Alecrim,2017-11-03 08:02:55.647635,540
uberX,-5.79551662101444,-35.242725795738735,Nordeste,2017-11-03 08:02:58.523835,540
UberSELECT,-5.79551662101444,-35.242725795738735,Nordeste,2017-11-03 08:02:59.718282,660
uberX,-5.793459701878385,-35.2494992072833,Nordeste,2017-11-03 08:03:01.220578,600
UberSELECT,-5.793459701878385,-35.2494992072833,Nordeste,2017-11-03 08:03:01.982394,900
uberX,-5.799554826505288,-35.225775588870704,Quintas,2017-11-03 08:03:04.148992,420
UberSELECT,-5.799554826505288,-35.225775588870704,Quintas,2017-11-03 08:03:04.937182,600
uberX,-5.799748648896714,-35.226756427682545,Quintas,2017-11-03 08:03:06.396773,420
UberSELECT,-5.799748648896714,-35.226756427682545,Quintas,2017-11-03 08:03:07.148214,540
uberX,-5.806375190142853,-35.246783596531046,Bom Pastor,2017-11-03 08:03:09.225619,540
UberSELECT,-5.806375190142853,-35.246783596531046,Bom Pastor,2017-11-03 08:03:09.948199,720
uberX,-5.812311944418697,-35.2414158205506,Bom Pastor,2017-11-03 08:03:11.466125,360
UberSELECT,-5.812311944418697,-35.2414158205506,Bom Pastor,2017-11-03 08:03:12.209617,480
uberX,-5.810399824833199,-35.23276751478625,Dix-Sept Rosado,2017-11-03 08:03:14.533484,360
UberSELECT,-5.810399824833199,-35.23276751478625,Dix-Sept Rosado,2017-11-03 08:03:15.283897,420
uberX,-5.812285476898734,-35.22435428941158,Dix-Sept Rosado,2017-11-03 08:03:16.789770,300
UberSELECT,-5.812285476898734,-35.22435428941158,Dix-Sept Rosado,2017-11-03 08:03:17.527633,300
uberX,-5.822620088921163,-35.229414265360724,Nossa Senhora de Nazaré,2017-11-03 08:03:20.181798,180
UberSELECT,-5.822620088921163,-35.229414265360724,Nossa Senhora de Nazaré,2017-11-03 08:03:20.932490,240
uberX,-5.8157047552741155,-35.230475949197114,Nossa Senhora de Nazaré,2017-11-03 08:03:22.372488,120
UberSELECT,-5.8157047552741155,-35.230475949197114,Nossa Senhora de Nazaré,2017-11-03 08:03:23.151703,300
uberX,-5.838663192466411,-35.20672262197273,Lagoa Nova,2017-11-03 08:03:30.637067,180
UberSELECT,-5.838663192466411,-35.20672262197273,Lagoa Nova,2017-11-03 08:03:31.375553,240
uberX,-5.8210442648371785,-35.208724463126124,Lagoa Nova,2017-11-03 08:03:32.868791,120
UberSELECT,-5.8210442648371785,-35.208724463126124,Lagoa Nova,2017-11-03 08:03:33.646480,300
uberX,-5.792455530762778,-35.192948970965766,Mãe Luiza,2017-11-03 08:03:35.714272,240
UberSELECT,-5.792455530762778,-35.192948970965766,Mãe Luiza,2017-11-03 08:03:36.523365,300
uberX,-5.796811540209078,-35.18544306338634,Mãe Luiza,2017-11-03 08:03:38.029264,240
UberSELECT,-5.796811540209078,-35.18544306338634,Mãe Luiza,2017-11-03 08:03:38.798572,240
uberX,-5.829699635472922,-35.196410350329295,Nova Descoberta,2017-11-03 08:03:40.919143,240
UberSELECT,-5.829699635472922,-35.196410350329295,Nova Descoberta,2017-11-03 08:03:46.686147,420
uberX,-5.816931611308053,-35.19942218922176,Nova Descoberta,2017-11-03 08:03:48.176608,180
UberSELECT,-5.816931611308053,-35.19942218922176,Nova Descoberta,2017-11-03 08:03:48.938344,360
uberX,-5.790796972474862,-35.19841500851881,Tirol,2017-11-03 08:03:56.440248,120
UberSELECT,-5.790796972474862,-35.19841500851881,Tirol,2017-11-03 08:03:57.201246,180
uberX,-5.813045446590768,-35.19594675106012,Tirol,2017-11-03 08:03:58.711549,240
UberSELECT,-5.813045446590768,-35.19594675106012,Tirol,2017-11-03 08:03:59.438601,240
uberX,-5.787951834406467,-35.19431445726044,Petrópolis,2017-11-03 08:04:01.728513,240
UberSELECT,-5.787951834406467,-35.19431445726044,Petrópolis,2017-11-03 08:04:02.912459,300
uberX,-5.783414984705665,-35.2024000348373,Petrópolis,2017-11-03 08:04:04.465134,60
UberSELECT,-5.783414984705665,-35.2024000348373,Petrópolis,2017-11-03 08:04:05.248220,240
uberX,-5.7873025732752295,-35.189389822277285,Areia Preta,2017-11-03 08:04:08.185307,180
UberSELECT,-5.7873025732752295,-35.189389822277285,Areia Preta,2017-11-03 08:04:13.918989,300
uberX,-5.78431731267502,-35.191706974573236,Areia Preta,2017-11-03 08:04:20.418344,120
UberSELECT,-5.78431731267502,-35.191706974573236,Areia Preta,2017-11-03 08:04:21.176472,360
uberX,-5.830344600462803,-35.24277261405883,Cidade Nova,2017-11-03 08:04:23.886366,180
UberSELECT,-5.830344600462803,-35.24277261405883,Cidade Nova,2017-11-03 08:04:24.618068,540
uberX,-5.834761185579807,-35.232382109034866,Cidade Nova,2017-11-03 08:04:26.157884,180
UberSELECT,-5.834761185579807,-35.232382109034866,Cidade Nova,2017-11-03 08:04:26.938185,420
uberX,-5.822740135858641,-35.23330540659973,Cidade da Esperança,2017-11-03 08:04:29.045627,120
UberSELECT,-5.822740135858641,-35.23330540659973,Cidade da Esperança,2017-11-03 08:04:29.814370,240
uberX,-5.824996563309969,-35.231715088632015,Cidade da Esperança,2017-11-03 08:04:31.382314,60
UberSELECT,-5.824996563309969,-35.231715088632015,Cidade da Esperança,2017-11-03 08:04:32.146498,240
uberX,-5.828741654233213,-35.261103459817,Felipe Camarão,2017-11-03 08:04:35.123969,240
UberSELECT,-5.828741654233213,-35.261103459817,Felipe Camarão,2017-11-03 08:04:35.863260,840
uberX,-5.82196969903047,-35.26310180718605,Felipe Camarão,2017-11-03 08:04:38.695664,300
UberSELECT,-5.82196969903047,-35.26310180718605,Felipe Camarão,2017-11-03 08:04:39.454594,780
uberX,-5.850729432139532,-35.27613182843585,Guarapes,2017-11-03 08:04:41.810950,540
uberX,-5.838091516768725,-35.264948972400106,Guarapes,2017-11-03 08:04:44.000051,480
uberX,-5.858533355836022,-35.2323423021924,Pitimbu,2017-11-03 08:06:55.447139,120
UberSELECT,-5.858533355836022,-35.2323423021924,Pitimbu,2017-11-03 08:06:56.191624,420
uberX,-5.859795875888099,-35.23716921348547,Pitimbu,2017-11-03 08:06:57.706747,180
UberSELECT,-5.859795875888099,-35.23716921348547,Pitimbu,2017-11-03 08:06:58.454753,480
uberX,-5.843209306669507,-35.24563327016522,Planalto,2017-11-03 08:07:01.410484,420
uberX,-5.861569599643746,-35.253007931236226,Planalto,2017-11-03 08:07:03.739789,240
uberX,-5.889310530511038,-35.185198282782004,Ponta Negra,2017-11-03 08:07:07.073507,360
UberSELECT,-5.889310530511038,-35.185198282782004,Ponta Negra,2017-11-03 08:07:07.849560,900
uberX,-5.892423919640644,-35.17948070498526,Ponta Negra,2017-11-03 08:07:09.442647,300
UberSELECT,-5.892423919640644,-35.17948070498526,Ponta Negra,2017-11-03 08:07:10.804290,600
uberX,-5.868190600760922,-35.20576120017842,Neópolis,2017-11-03 08:07:13.294562,360
UberSELECT,-5.868190600760922,-35.20576120017842,Neópolis,2017-11-03 08:07:14.055362,420
uberX,-5.871742592443021,-35.21168098731039,Neópolis,2017-11-03 08:07:15.560232,300
UberSELECT,-5.871742592443021,-35.21168098731039,Neópolis,2017-11-03 08:07:16.337930,360
uberX,-5.86964609765609,-35.19565359620905,Capim Macio,2017-11-03 08:07:19.119713,300
UberSELECT,-5.86964609765609,-35.19565359620905,Capim Macio,2017-11-03 08:07:19.915021,420
uberX,-5.860364879054379,-35.20103047748094,Capim Macio,2017-11-03 08:07:21.465154,300
UberSELECT,-5.860364879054379,-35.20103047748094,Capim Macio,2017-11-03 08:07:22.231468,300
uberX,-5.723036984090157,-35.273587114175264,Lagoa Azul,2017-11-03 08:07:24.686727,660
uberX,-5.741347584544406,-35.26074896442721,Lagoa Azul,2017-11-03 08:07:27.019651,540
UberSELECT,-5.741347584544406,-35.26074896442721,Lagoa Azul,2017-11-03 08:07:27.799652,480
uberX,-5.743871453320863,-35.23183214323373,Pajuçara,2017-11-03 08:07:30.951606,540
UberSELECT,-5.743871453320863,-35.23183214323373,Pajuçara,2017-11-03 08:07:31.718203,1020
uberX,-5.746601256693386,-35.23561566233115,Pajuçara,2017-11-03 08:07:33.257437,540
UberSELECT,-5.746601256693386,-35.23561566233115,Pajuçara,2017-11-03 08:07:34.016229,1020
uberX,-5.808488117644496,-35.207891323474726,Lagoa Seca,2017-11-03 08:07:36.526051,120
UberSELECT,-5.808488117644496,-35.207891323474726,Lagoa Seca,2017-11-03 08:07:37.247523,240
